,Date,Open,Close,High,Low,Volume,S&P500,PeRatio,PsRatio,PbRatio,EnterpriseValueRevenueRatio,EnterpriseValueEDITDARatio,BasicEPS
901,2016-11-30,27.9,27.629999,28.049999,27.567499,144649200,2198.81,13.161,2.86,4.767,13.37,43.779,0.42
902,2016-12-01,27.592501,27.372499,27.735001,27.2575,148347600,2191.08,13.161,2.86,4.767,13.37,43.779,0.42
903,2016-12-02,27.2925,27.475,27.522499,27.2125,106112000,2191.95,13.161,2.86,4.767,13.37,43.779,0.42
904,2016-12-05,27.5,27.2775,27.5075,27.0625,137298000,2204.71,13.161,2.86,4.767,13.37,43.779,0.42
905,2016-12-06,27.375,27.487499,27.59,27.297501,104782000,2212.23,13.161,2.86,4.767,13.37,43.779,0.42
906,2016-12-07,27.315001,27.7575,27.797501,27.290001,119994800,2241.35,13.161,2.86,4.767,13.37,43.779,0.42
907,2016-12-08,27.715,28.030001,28.1075,27.65,108273200,2246.19,13.161,2.86,4.767,13.37,43.779,0.42
908,2016-12-09,28.077499,28.487499,28.674999,28.077499,137610400,2259.53,13.161,2.86,4.767,13.37,43.779,0.42
909,2016-12-12,28.3225,28.325001,28.75,28.122499,105497600,2256.96,13.161,2.86,4.767,13.37,43.779,0.42
910,2016-12-13,28.459999,28.797501,28.98,28.4375,174935200,2271.72,13.161,2.86,4.767,13.37,43.779,0.42
911,2016-12-14,28.76,28.797501,29.049999,28.745001,136127200,2253.28,13.161,2.86,4.767,13.37,43.779,0.42
912,2016-12-15,28.844999,28.955,29.182501,28.807501,186098000,2262.03,13.161,2.86,4.767,13.37,43.779,0.42
913,2016-12-16,29.1175,28.9925,29.125,28.9125,177404400,2258.07,13.161,2.86,4.767,13.37,43.779,0.42
914,2016-12-19,28.950001,29.16,29.344999,28.9375,111117600,2262.53,13.161,2.86,4.767,13.37,43.779,0.42
915,2016-12-20,29.184999,29.237499,29.375,29.17,85700000,2270.76,13.161,2.86,4.767,13.37,43.779,0.42
916,2016-12-21,29.200001,29.264999,29.35,29.195,95132800,2265.18,13.161,2.86,4.767,13.37,43.779,0.42
917,2016-12-22,29.0875,29.0725,29.127501,28.91,104343600,2260.96,13.161,2.86,4.767,13.37,43.779,0.42
918,2016-12-23,28.897499,29.129999,29.129999,28.897499,56998000,2263.79,13.161,2.86,4.767,13.37,43.779,0.42
919,2016-12-27,29.129999,29.315001,29.450001,29.122499,73187600,2268.88,13.161,2.86,4.767,13.37,43.779,0.42
920,2016-12-28,29.379999,29.190001,29.504999,29.049999,83623600,2249.92,13.161,2.86,4.767,13.37,43.779,0.42
921,2016-12-29,29.112499,29.182501,29.2775,29.1,60158000,2249.26,13.161,2.86,4.767,13.37,43.779,0.42
922,2016-12-30,29.1625,28.955,29.299999,28.8575,122345200,2238.83,13.161,2.86,4.767,13.37,43.779,0.42
923,2017-01-03,28.950001,29.0375,29.0825,28.690001,115127600,2257.83,13.937,2.954,4.746,8.026,23.868,0.845
924,2017-01-04,28.9625,29.004999,29.127501,28.9375,84472400,2270.75,13.937,2.954,4.746,8.026,23.868,0.845
925,2017-01-05,28.98,29.1525,29.215,28.952499,88774400,2269.0,13.937,2.954,4.746,8.026,23.868,0.845
926,2017-01-06,29.195,29.477501,29.540001,29.1175,127007600,2276.98,13.937,2.954,4.746,8.026,23.868,0.845
927,2017-01-09,29.487499,29.747499,29.8575,29.485001,134247600,2268.9,13.937,2.954,4.746,8.026,23.868,0.845
928,2017-01-10,29.692499,29.7775,29.844999,29.575001,97848400,2268.9,13.937,2.954,4.746,8.026,23.868,0.845
929,2017-01-11,29.684999,29.9375,29.9825,29.65,110354400,2275.32,13.937,2.954,4.746,8.026,23.868,0.845
930,2017-01-12,29.725,29.8125,29.825001,29.5525,108344800,2270.44,13.937,2.954,4.746,8.026,23.868,0.845
931,2017-01-13,29.7775,29.76,29.905001,29.702499,104447600,2274.64,13.937,2.954,4.746,8.026,23.868,0.845
932,2017-01-17,29.584999,30.0,30.059999,29.555,137759200,2267.89,13.937,2.954,4.746,8.026,23.868,0.845
933,2017-01-18,30.0,29.997499,30.125,29.9275,94852000,2271.89,13.937,2.954,4.746,8.026,23.868,0.845
934,2017-01-19,29.85,29.945,30.022499,29.842501,102389200,2263.69,13.937,2.954,4.746,8.026,23.868,0.845
935,2017-01-20,30.112499,30.0,30.112499,29.932501,130391600,2271.31,13.937,2.954,4.746,8.026,23.868,0.845
936,2017-01-23,30.0,30.02,30.202499,29.942499,88200800,2265.2,13.937,2.954,4.746,8.026,23.868,0.845
937,2017-01-24,29.887501,29.9925,30.025,29.875,92844000,2280.07,13.937,2.954,4.746,8.026,23.868,0.845
938,2017-01-25,30.105,30.469999,30.525,30.07,129510400,2298.37,13.937,2.954,4.746,8.026,23.868,0.845
939,2017-01-26,30.4175,30.485001,30.610001,30.4,105350400,2296.68,13.937,2.954,4.746,8.026,23.868,0.845
940,2017-01-27,30.535,30.487499,30.5875,30.4,82251600,2294.69,13.937,2.954,4.746,8.026,23.868,0.845
941,2017-01-30,30.2325,30.407499,30.407499,30.165001,121510000,2280.9,13.937,2.954,4.746,8.026,23.868,0.845
942,2017-01-31,30.2875,30.3375,30.3475,30.155001,196804000,2278.87,13.937,2.954,4.746,8.026,23.868,0.845
943,2017-02-01,31.7575,32.1875,32.622501,31.752501,447940000,2279.55,13.937,2.954,4.746,8.026,23.868,0.845
944,2017-02-02,31.995001,32.1325,32.3475,31.945,134841600,2280.85,13.937,2.954,4.746,8.026,23.868,0.845
945,2017-02-03,32.077499,32.27,32.297501,32.040001,98029200,2297.42,13.937,2.954,4.746,8.026,23.868,0.845
946,2017-02-06,32.282501,32.572498,32.625,32.224998,107383600,2292.56,13.937,2.954,4.746,8.026,23.868,0.845
947,2017-02-07,32.634998,32.8825,33.022499,32.612499,152735200,2293.08,13.937,2.954,4.746,8.026,23.868,0.845
948,2017-02-08,32.837502,33.009998,33.055,32.805,92016400,2294.67,13.937,2.954,4.746,8.026,23.868,0.845
949,2017-02-09,32.912498,33.105,33.112499,32.779999,113399600,2307.87,13.937,2.954,4.746,8.026,23.868,0.845
950,2017-02-10,33.115002,33.029999,33.235001,33.012501,80262000,2316.1,13.937,2.954,4.746,8.026,23.868,0.845
951,2017-02-13,33.27,33.322498,33.455002,33.1875,92141600,2328.25,13.937,2.954,4.746,8.026,23.868,0.845
952,2017-02-14,33.3675,33.755001,33.772499,33.3125,132904800,2337.58,13.937,2.954,4.746,8.026,23.868,0.845
953,2017-02-15,33.880001,33.877499,34.067501,33.654999,142492400,2349.25,13.937,2.954,4.746,8.026,23.868,0.845
954,2017-02-16,33.9175,33.837502,33.974998,33.709999,90338400,2347.22,13.937,2.954,4.746,8.026,23.868,0.845
955,2017-02-17,33.775002,33.93,33.9575,33.775002,88792800,2351.16,13.937,2.954,4.746,8.026,23.868,0.845
956,2017-02-21,34.057499,34.174999,34.1875,33.994999,98028800,2365.38,13.937,2.954,4.746,8.026,23.868,0.845
957,2017-02-22,34.107498,34.2775,34.279999,34.0275,83347600,2362.82,13.937,2.954,4.746,8.026,23.868,0.845
958,2017-02-23,34.345001,34.1325,34.369999,34.075001,83152800,2363.81,13.937,2.954,4.746,8.026,23.868,0.845
959,2017-02-24,33.977501,34.165001,34.165001,33.82,87106400,2367.34,13.937,2.954,4.746,8.026,23.868,0.845
960,2017-02-27,34.285,34.232498,34.360001,34.07,81029600,2369.75,13.937,2.954,4.746,8.026,23.868,0.845
961,2017-02-28,34.27,34.247501,34.360001,34.174999,93931600,2363.64,13.937,2.954,4.746,8.026,23.868,0.845
962,2017-03-01,34.4725,34.947498,35.037498,34.400002,145658400,2395.96,13.937,2.954,4.746,8.026,23.868,0.845
963,2017-03-02,35.0,34.740002,35.07,34.689999,104844000,2381.92,13.937,2.954,4.746,8.026,23.868,0.845
964,2017-03-03,34.695,34.945,34.9575,34.647499,84432400,2383.12,13.937,2.954,4.746,8.026,23.868,0.845
965,2017-03-06,34.842499,34.834999,34.942501,34.650002,87000000,2375.31,13.937,2.954,4.746,8.026,23.868,0.845
966,2017-03-07,34.764999,34.880001,34.994999,34.697498,69785200,2368.39,13.937,2.954,4.746,8.026,23.868,0.845
967,2017-03-08,34.737499,34.75,34.950001,34.705002,74828800,2362.98,13.937,2.954,4.746,8.026,23.868,0.845
968,2017-03-09,34.685001,34.669998,34.697498,34.262501,88623600,2364.87,13.937,2.954,4.746,8.026,23.868,0.845
969,2017-03-10,34.8125,34.785,34.84,34.66,78451200,2372.6,13.937,2.954,4.746,8.026,23.868,0.845
970,2017-03-13,34.712502,34.799999,34.857498,34.705002,69686800,2373.47,13.937,2.954,4.746,8.026,23.868,0.845
971,2017-03-14,34.825001,34.747501,34.912498,34.709999,61236400,2365.45,13.937,2.954,4.746,8.026,23.868,0.845
972,2017-03-15,34.852501,35.115002,35.1875,34.7575,102767200,2385.26,13.937,2.954,4.746,8.026,23.868,0.845
973,2017-03-16,35.18,35.172501,35.255001,35.064999,76928000,2381.38,13.937,2.954,4.746,8.026,23.868,0.845
974,2017-03-17,35.25,34.997501,35.25,34.9725,175540000,2378.25,13.937,2.954,4.746,8.026,23.868,0.845
975,2017-03-20,35.099998,35.365002,35.375,35.057499,86168000,2373.47,13.937,2.954,4.746,8.026,23.868,0.845
976,2017-03-21,35.5275,34.959999,35.700001,34.932499,158119600,2344.02,13.937,2.954,4.746,8.026,23.868,0.845
977,2017-03-22,34.962502,35.355,35.400002,34.939999,103440800,2348.45,13.937,2.954,4.746,8.026,23.868,0.845
978,2017-03-23,35.314999,35.23,35.395,35.1525,81385200,2345.96,13.937,2.954,4.746,8.026,23.868,0.845
979,2017-03-24,35.375,35.16,35.435001,35.087502,89582400,2343.98,13.937,2.954,4.746,8.026,23.868,0.845
980,2017-03-27,34.8475,35.220001,35.305,34.654999,94300400,2341.59,13.937,2.954,4.746,8.026,23.868,0.845
981,2017-03-28,35.227501,35.950001,36.009998,35.154999,133499200,2358.57,13.937,2.954,4.746,8.026,23.868,0.845
982,2017-03-29,35.919998,36.029999,36.122501,35.797501,116760000,2361.13,13.937,2.954,4.746,8.026,23.868,0.845
983,2017-03-30,36.047501,35.982498,36.125,35.875,84829200,2368.06,13.937,2.954,4.746,8.026,23.868,0.845
984,2017-03-31,35.93,35.915001,36.067501,35.752499,78646800,2362.72,17.123,3.579,5.693,14.761,47.527,0.528
985,2017-04-03,35.927502,35.924999,36.029999,35.762501,79942800,2358.84,17.123,3.579,5.693,14.761,47.527,0.528
986,2017-04-04,35.8125,36.192501,36.2225,35.7925,79565600,2360.16,17.123,3.579,5.693,14.761,47.527,0.528
987,2017-04-05,36.055,36.005001,36.365002,35.952499,110871600,2352.95,17.123,3.579,5.693,14.761,47.527,0.528
988,2017-04-06,36.072498,35.915001,36.130001,35.862499,84596000,2357.49,17.123,3.579,5.693,14.761,47.527,0.528
989,2017-04-07,35.932499,35.834999,36.044998,35.817501,66688800,2355.54,17.123,3.579,5.693,14.761,47.527,0.528
990,2017-04-10,35.900002,35.7925,35.970001,35.724998,75733600,2357.16,17.123,3.579,5.693,14.761,47.527,0.528
991,2017-04-11,35.735001,35.407501,35.837502,35.014999,121517600,2353.78,17.123,3.579,5.693,14.761,47.527,0.528
992,2017-04-12,35.400002,35.450001,35.537498,35.252499,81400000,2344.93,17.123,3.579,5.693,14.761,47.527,0.528
993,2017-04-13,35.477501,35.262501,35.595001,35.262501,71291600,2328.95,17.123,3.579,5.693,14.761,47.527,0.528
994,2017-04-17,35.369999,35.4575,35.470001,35.217499,66328400,2349.01,17.123,3.579,5.693,14.761,47.527,0.528
995,2017-04-18,35.352501,35.299999,35.509998,35.2775,58790000,2342.19,17.123,3.579,5.693,14.761,47.527,0.528
996,2017-04-19,35.470001,35.169998,35.5,35.112499,69313600,2338.17,17.123,3.579,5.693,14.761,47.527,0.528
997,2017-04-20,35.305,35.610001,35.73,35.290001,93278400,2355.84,17.123,3.579,5.693,14.761,47.527,0.528
998,2017-04-21,35.610001,35.567501,35.669998,35.462502,69283600,2348.69,17.123,3.579,5.693,14.761,47.527,0.528
999,2017-04-24,35.875,35.91,35.987499,35.794998,68537200,2374.15,17.123,3.579,5.693,14.761,47.527,0.528
1000,2017-04-25,35.977501,36.1325,36.224998,35.967499,75486000,2388.61,17.123,3.579,5.693,14.761,47.527,0.528
1001,2017-04-26,36.1175,35.919998,36.150002,35.845001,80164800,2387.45,17.123,3.579,5.693,14.761,47.527,0.528
1002,2017-04-27,35.98,35.947498,36.040001,35.827499,56985200,2388.77,17.123,3.579,5.693,14.761,47.527,0.528
1003,2017-04-28,36.022499,35.912498,36.075001,35.817501,83441600,2384.2,17.123,3.579,5.693,14.761,47.527,0.528
1004,2017-05-01,36.275002,36.645,36.799999,36.240002,134411600,2388.33,17.123,3.579,5.693,14.761,47.527,0.528
1005,2017-05-02,36.884998,36.877499,37.022499,36.709999,181408800,2391.17,17.123,3.579,5.693,14.761,47.527,0.528
1006,2017-05-03,36.397499,36.764999,36.872501,36.067501,182788000,2388.13,17.123,3.579,5.693,14.761,47.527,0.528
1007,2017-05-04,36.630001,36.6325,36.785,36.452499,93487600,2389.52,17.123,3.579,5.693,14.761,47.527,0.528
1008,2017-05-05,36.689999,37.240002,37.244999,36.689999,109310800,2399.29,17.123,3.579,5.693,14.761,47.527,0.528
1009,2017-05-08,37.2575,38.252499,38.424999,37.2575,195009600,2399.38,17.123,3.579,5.693,14.761,47.527,0.528
1010,2017-05-09,38.467499,38.497501,38.720001,38.362499,156521600,2396.92,17.123,3.579,5.693,14.761,47.527,0.528
1011,2017-05-10,38.407501,38.314999,38.485001,38.0275,103222800,2399.63,17.123,3.579,5.693,14.761,47.527,0.528
1012,2017-05-11,38.112499,38.487499,38.517502,38.077499,109020400,2394.44,17.123,3.579,5.693,14.761,47.527,0.528
1013,2017-05-12,38.674999,39.025002,39.105,38.6675,130108000,2390.9,17.123,3.579,5.693,14.761,47.527,0.528
1014,2017-05-15,39.002499,38.924999,39.162498,38.762501,104038800,2402.32,17.123,3.579,5.693,14.761,47.527,0.528
1015,2017-05-16,38.985001,38.8675,39.014999,38.68,80194000,2400.67,17.123,3.579,5.693,14.761,47.527,0.528
1016,2017-05-17,38.400002,37.5625,38.642502,37.427502,203070800,2357.03,17.123,3.579,5.693,14.761,47.527,0.528
1017,2017-05-18,37.817501,38.134998,38.334999,37.782501,134272800,2365.72,17.123,3.579,5.693,14.761,47.527,0.528
1018,2017-05-19,38.345001,38.264999,38.494999,38.157501,107843200,2381.73,17.123,3.579,5.693,14.761,47.527,0.528
1019,2017-05-22,38.5,38.497501,38.645,38.227501,91865600,2394.02,17.123,3.579,5.693,14.761,47.527,0.528
1020,2017-05-23,38.724998,38.450001,38.724998,38.327499,79675600,2398.42,17.123,3.579,5.693,14.761,47.527,0.528
1021,2017-05-24,38.459999,38.334999,38.5425,38.1675,76712000,2404.39,17.123,3.579,5.693,14.761,47.527,0.528
1022,2017-05-25,38.432499,38.467499,38.587502,38.2575,76942400,2415.07,17.123,3.579,5.693,14.761,47.527,0.528
1023,2017-05-26,38.5,38.4025,38.560001,38.327499,87710400,2415.82,17.123,3.579,5.693,14.761,47.527,0.528
1024,2017-05-30,38.355,38.4175,38.607498,38.3325,80507600,2412.91,17.123,3.579,5.693,14.761,47.527,0.528
1025,2017-05-31,38.4925,38.189999,38.5425,38.095001,97804800,2411.8,17.123,3.579,5.693,14.761,47.527,0.528
1026,2017-06-01,38.2925,38.294998,38.3325,38.055,65616400,2430.06,17.123,3.579,5.693,14.761,47.527,0.528
1027,2017-06-02,38.395,38.862499,38.862499,38.2225,111082800,2439.07,17.123,3.579,5.693,14.761,47.527,0.528
1028,2017-06-05,38.584999,38.482498,38.612499,38.365002,101326800,2436.1,17.123,3.579,5.693,14.761,47.527,0.528
1029,2017-06-06,38.474998,38.612499,38.952499,38.445,106499600,2429.33,17.123,3.579,5.693,14.761,47.527,0.528
1030,2017-06-07,38.755001,38.842499,38.994999,38.619999,84278400,2433.14,17.123,3.579,5.693,14.761,47.527,0.528
1031,2017-06-08,38.8125,38.747501,38.884998,38.599998,85003200,2433.79,17.123,3.579,5.693,14.761,47.527,0.528
1032,2017-06-09,38.797501,37.244999,38.797501,36.505001,259530800,2431.77,17.123,3.579,5.693,14.761,47.527,0.528
1033,2017-06-12,36.435001,36.355,36.522499,35.627499,289229200,2429.39,17.123,3.579,5.693,14.761,47.527,0.528
1034,2017-06-13,36.790001,36.647499,36.862499,36.287498,136661600,2440.35,17.123,3.579,5.693,14.761,47.527,0.528
1035,2017-06-14,36.875,36.290001,36.875,35.959999,126124800,2437.92,17.123,3.579,5.693,14.761,47.527,0.528
1036,2017-06-15,35.830002,36.072498,36.119999,35.552502,128661600,2432.46,17.123,3.579,5.693,14.761,47.527,0.528
1037,2017-06-16,35.945,35.567501,36.125,35.549999,201444400,2433.15,17.123,3.579,5.693,14.761,47.527,0.528
1038,2017-06-19,35.915001,36.584999,36.685001,35.915001,130165600,2453.46,17.123,3.579,5.693,14.761,47.527,0.528
1039,2017-06-20,36.717499,36.252499,36.717499,36.235001,99600400,2437.03,17.123,3.579,5.693,14.761,47.527,0.528
1040,2017-06-21,36.380001,36.467499,36.517502,36.1525,85063200,2435.61,17.123,3.579,5.693,14.761,47.527,0.528
1041,2017-06-22,36.442501,36.407501,36.674999,36.279999,76425200,2434.5,17.123,3.579,5.693,14.761,47.527,0.528
1042,2017-06-23,36.282501,36.57,36.790001,36.2775,141757600,2438.3,17.123,3.579,5.693,14.761,47.527,0.528
1043,2017-06-26,36.7925,36.455002,37.07,36.345001,102769600,2439.07,17.123,3.579,5.693,14.761,47.527,0.528
1044,2017-06-27,36.252499,35.932499,36.540001,35.904999,99047600,2419.38,17.123,3.579,5.693,14.761,47.527,0.528
1045,2017-06-28,36.122501,36.4575,36.5275,35.790001,88329600,2440.69,17.123,3.579,5.693,14.761,47.527,0.528
1046,2017-06-29,36.177502,35.919998,36.282501,35.57,125997600,2419.7,17.123,3.579,5.693,14.761,47.527,0.528
1047,2017-06-30,36.112499,36.005001,36.240002,35.945,92096400,2423.41,16.786,3.504,5.6,17.229,59.619,0.42
1048,2017-07-03,36.220001,35.875,36.325001,35.775002,57111200,2429.01,16.786,3.504,5.6,17.229,59.619,0.42
1049,2017-07-05,35.922501,36.022499,36.197498,35.68,86278400,2432.54,16.786,3.504,5.6,17.229,59.619,0.42
1050,2017-07-06,35.755001,35.682499,35.875,35.602501,96515200,2409.75,16.786,3.504,5.6,17.229,59.619,0.42
1051,2017-07-07,35.724998,36.044998,36.1875,35.724998,76806800,2425.18,16.786,3.504,5.6,17.229,59.619,0.42
1052,2017-07-10,36.0275,36.264999,36.487499,35.842499,84362400,2427.43,16.786,3.504,5.6,17.229,59.619,0.42
1053,2017-07-11,36.182499,36.3825,36.462502,36.095001,79127200,2425.53,16.786,3.504,5.6,17.229,59.619,0.42
1054,2017-07-12,36.467499,36.435001,36.544998,36.205002,99538000,2443.25,16.786,3.504,5.6,17.229,59.619,0.42
1055,2017-07-13,36.375,36.942501,37.122501,36.360001,100797600,2447.83,16.786,3.504,5.6,17.229,59.619,0.42
1056,2017-07-14,36.9925,37.259998,37.3325,36.8325,80528400,2459.27,16.786,3.504,5.6,17.229,59.619,0.42
1057,2017-07-17,37.205002,37.389999,37.724998,37.142502,95174000,2459.14,16.786,3.504,5.6,17.229,59.619,0.42
1058,2017-07-18,37.299999,37.52,37.532501,37.1675,71475200,2460.61,16.786,3.504,5.6,17.229,59.619,0.42
1059,2017-07-19,37.619999,37.755001,37.855,37.487499,83692000,2473.83,16.786,3.504,5.6,17.229,59.619,0.42
1060,2017-07-20,37.875,37.584999,37.935001,37.547501,68974800,2473.45,16.786,3.504,5.6,17.229,59.619,0.42
1061,2017-07-21,37.497501,37.567501,37.610001,37.220001,105010400,2472.54,16.786,3.504,5.6,17.229,59.619,0.42
1062,2017-07-24,37.645,38.022499,38.110001,37.474998,85972800,2469.91,16.786,3.504,5.6,17.229,59.619,0.42
1063,2017-07-25,37.950001,38.185001,38.459999,37.950001,75415600,2477.13,16.786,3.504,5.6,17.229,59.619,0.42
1064,2017-07-26,38.337502,38.365002,38.482498,38.264999,63124000,2477.83,16.786,3.504,5.6,17.229,59.619,0.42
1065,2017-07-27,38.4375,37.639999,38.497501,36.825001,129905200,2475.42,16.786,3.504,5.6,17.229,59.619,0.42
1066,2017-07-28,37.4725,37.375,37.557499,37.297501,68854800,2472.1,16.786,3.504,5.6,17.229,59.619,0.42
1067,2017-07-31,37.474998,37.182499,37.5825,37.032501,79383600,2470.3,16.786,3.504,5.6,17.229,59.619,0.42
1068,2017-08-01,37.275002,37.512501,37.555,37.102501,141474400,2476.35,16.786,3.504,5.6,17.229,59.619,0.42
1069,2017-08-02,39.82,39.285,39.9375,39.040001,279747200,2477.57,16.786,3.504,5.6,17.229,59.619,0.42
1070,2017-08-03,39.262501,38.892502,39.302502,38.755001,108389200,2472.16,16.786,3.504,5.6,17.229,59.619,0.42
1071,2017-08-04,39.017502,39.0975,39.349998,38.922501,82239600,2476.83,16.786,3.504,5.6,17.229,59.619,0.42
1072,2017-08-07,39.264999,39.702499,39.73,39.1675,87481200,2480.91,16.786,3.504,5.6,17.229,59.619,0.42
1073,2017-08-08,39.650002,40.02,40.4575,39.567501,144823600,2474.92,16.786,3.504,5.6,17.229,59.619,0.42
1074,2017-08-09,39.814999,40.264999,40.317501,39.7775,104526000,2474.02,16.786,3.504,5.6,17.229,59.619,0.42
1075,2017-08-10,39.974998,38.830002,40.0,38.657501,163217200,2438.21,16.786,3.504,5.6,17.229,59.619,0.42
1076,2017-08-11,39.150002,39.369999,39.642502,39.017502,105028400,2441.32,16.786,3.504,5.6,17.229,59.619,0.42
1077,2017-08-14,39.830002,39.962502,40.052502,39.6875,88490800,2465.84,16.786,3.504,5.6,17.229,59.619,0.42
1078,2017-08-15,40.165001,40.400002,40.549999,40.035,117862000,2464.61,16.786,3.504,5.6,17.229,59.619,0.42
1079,2017-08-16,40.485001,40.237499,40.627499,40.037498,110686400,2468.11,16.786,3.504,5.6,17.229,59.619,0.42
1080,2017-08-17,40.130001,39.465,40.177502,39.459999,111762400,2430.01,16.786,3.504,5.6,17.229,59.619,0.42
1081,2017-08-18,39.465,39.375,39.875,39.18,109712400,2425.55,16.786,3.504,5.6,17.229,59.619,0.42
1082,2017-08-21,39.375,39.302502,39.4725,38.7775,105474000,2428.37,16.786,3.504,5.6,17.229,59.619,0.42
1083,2017-08-22,39.557499,39.945,40.0,39.505001,86418400,2452.51,16.786,3.504,5.6,17.229,59.619,0.42
1084,2017-08-23,39.767502,39.994999,40.1175,39.720001,77596400,2444.04,16.786,3.504,5.6,17.229,59.619,0.42
1085,2017-08-24,40.107498,39.817501,40.185001,39.637501,79275600,2438.97,16.786,3.504,5.6,17.229,59.619,0.42
1086,2017-08-25,39.912498,39.965,40.139999,39.817501,101920400,2443.05,16.786,3.504,5.6,17.229,59.619,0.42
1087,2017-08-28,40.035,40.3675,40.5,39.982498,103864000,2444.24,16.786,3.504,5.6,17.229,59.619,0.42
1088,2017-08-29,40.025002,40.727501,40.779999,40.0,118067600,2446.3,16.786,3.504,5.6,17.229,59.619,0.42
1089,2017-08-30,40.950001,40.837502,40.9725,40.6525,109078400,2457.59,16.786,3.504,5.6,17.229,59.619,0.42
1090,2017-08-31,40.91,41.0,41.130001,40.869999,107140400,2471.65,16.786,3.504,5.6,17.229,59.619,0.42
1091,2017-09-01,41.200001,41.012501,41.235001,40.907501,66364400,2476.55,16.786,3.504,5.6,17.229,59.619,0.42
1092,2017-09-05,40.9375,40.52,41.0625,40.139999,117874000,2457.85,16.786,3.504,5.6,17.229,59.619,0.42
1093,2017-09-06,40.677502,40.477501,40.747501,40.130001,86606800,2465.54,16.786,3.504,5.6,17.229,59.619,0.42
1094,2017-09-07,40.522499,40.314999,40.560001,40.09,87714000,2465.1,16.786,3.504,5.6,17.229,59.619,0.42
1095,2017-09-08,40.215,39.657501,40.287498,39.6325,114446000,2461.43,16.786,3.504,5.6,17.229,59.619,0.42
1096,2017-09-11,40.125,40.375,40.512501,39.9725,126323200,2488.11,16.786,3.504,5.6,17.229,59.619,0.42
1097,2017-09-12,40.6525,40.215,40.990002,39.692501,286856000,2496.48,16.786,3.504,5.6,17.229,59.619,0.42
1098,2017-09-13,39.967499,39.912498,39.990002,39.477501,179629600,2498.37,16.786,3.504,5.6,17.229,59.619,0.42
